rank,row,col,utility,suitability,basis_match,block_row,block_col
3245,40,195,0.49090034,0.21676978,1,2,12
3246,25,27,0.4908992,0.21676803,1,1,1
3247,193,155,0.4908992,0.21676803,1,12,9
3248,104,164,0.4908992,0.21676803,1,6,10
3249,171,123,0.49085683,0.21670285,1,10,7
3250,212,196,0.49085683,0.21670285,1,13,12
3251,92,127,0.49085683,0.21670285,1,5,7
3252,56,65,0.4907918,0.21660277,1,3,4
3253,226,63,0.4907918,0.21660277,1,14,3
3254,228,191,0.4907918,0.21660277,1,14,11
3255,54,192,0.4907918,0.21660277,1,3,12
3256,162,132,0.49077147,0.21657154,1,10,8
3257,145,54,0.4907596,0.21655324,1,9,3
3258,232,60,0.49070585,0.21647055,1,14,3
3259,51,184,0.49070585,0.21647055,1,3,11
3260,20,160,0.49069512,0.21645401,1,1,10
3261,104,161,0.49069512,0.21645401,1,6,10
3262,106,160,0.49069512,0.21645401,1,6,10
3263,22,159,0.49069512,0.21645401,1,1,9
3264,191,32,0.49069512,0.21645401,1,11,2
3265,193,31,0.49069512,0.21645401,1,12,1
3266,36,191,0.49069357,0.21645163,1,2,11
3267,120,65,0.49066085,0.21640132,1,7,4
3268,123,195,0.49066085,0.21640131,1,7,12
3269,225,64,0.49065977,0.2163997,1,14,4
3270,140,65,0.49065977,0.2163997,1,8,4
3271,75,8,0.490652,0.2163877,1,4,0
3272,240,125,0.49064124,0.21637113,1,15,7
3273,59,193,0.49064124,0.21637113,1,3,12
3274,226,67,0.49064124,0.21637113,1,14,4
3275,55,67,0.49064124,0.21637113,1,3,4
3276,41,68,0.49062812,0.216351,1,2,4
3277,242,135,0.49059808,0.21630478,1,15,8
3278,176,128,0.49057359,0.2162671,1,11,8
3279,122,192,0.49057359,0.2162671,1,7,12
3280,207,66,0.49057359,0.2162671,1,12,4
3281,36,64,0.49057359,0.2162671,1,2,4
3282,230,186,0.49054417,0.21622181,1,14,11
3283,137,57,0.49054417,0.21622181,1,8,3
3284,237,132,0.49054417,0.21622181,1,14,8
3285,213,70,0.4904699,0.21610756,1,13,4
3286,22,155,0.490468,0.21610463,1,1,9
3287,151,133,0.49045777,0.2160889,1,9,8
3288,37,193,0.4904362,0.21605568,1,2,12
3289,236,129,0.49042538,0.21603906,1,14,8
3290,44,197,0.49041337,0.2160206,1,2,12
3291,207,63,0.4903551,0.21593094,1,12,3
3292,122,189,0.4903551,0.21593094,1,7,11
3293,36,63,0.4903551,0.21593094,1,2,3
3294,176,129,0.4903551,0.21593094,1,11,8
3295,122,191,0.4903551,0.21593094,1,7,11
3296,92,125,0.4903551,0.21593094,1,5,7
