rank,row,col,utility,suitability,basis_match
1650,140,64,0.50969636,0.24568674,1
1651,136,60,0.50969636,0.24568674,1
1652,137,192,0.50969636,0.24568674,1
1653,71,128,0.50969636,0.24568674,1
1654,76,130,0.50969636,0.24568674,1
1655,52,63,0.50969636,0.24568674,1
1656,139,190,0.50969636,0.24568674,1
1657,76,131,0.50969636,0.24568674,1
1658,77,130,0.50969636,0.24568674,1
1659,157,127,0.50969636,0.24568674,1
1660,77,131,0.50969636,0.24568674,1
1661,160,128,0.50969636,0.24568674,1
1662,53,62,0.50969636,0.24568674,1
1663,225,63,0.50969636,0.24568674,1
1664,138,191,0.50969636,0.24568674,1
1665,135,187,0.50969636,0.24568674,1
1666,55,64,0.50969636,0.24568674,1
1667,222,189,0.50969636,0.24568674,1
1668,223,65,0.50969636,0.24568674,1
1669,139,65,0.50969636,0.24568674,1
1670,53,65,0.50960314,0.24554329,1
1671,137,65,0.50960314,0.24554329,1
1672,223,191,0.50960314,0.24554329,1
1673,79,129,0.5095695,0.24549161,1
1674,246,126,0.5095565,0.24547152,1
1675,134,188,0.5095565,0.24547152,1
1676,246,127,0.5095565,0.24547152,1
1677,162,127,0.5095565,0.24547152,1
1678,162,126,0.5095565,0.24547152,1
1679,136,192,0.5095565,0.24547152,1
1680,134,187,0.5095565,0.24547152,1
1681,50,191,0.50954694,0.24545686,1
1682,220,192,0.5094865,0.24536383,1
1683,221,60,0.50943977,0.24529196,1
1684,138,61,0.50943977,0.24529196,1
1685,158,131,0.50932294,0.24511224,1
1686,56,63,0.50932294,0.24511224,1
1687,140,188,0.50932294,0.24511224,1
1688,226,61,0.50932294,0.24511224,1
1689,223,187,0.50932294,0.24511224,1
1690,75,132,0.50932294,0.24511224,1
1691,170,129,0.509192,0.24491076,1
1692,48,193,0.50914747,0.24484226,1
1693,167,130,0.50914747,0.24484226,1
1694,131,193,0.50914747,0.24484226,1
1695,217,190,0.5091358,0.24482429,1
1696,77,132,0.5091358,0.24482429,1
1697,165,127,0.5091358,0.24482429,1
1698,51,66,0.5091358,0.24482429,1
1699,72,127,0.5091358,0.24482429,1
1700,54,63,0.5091358,0.24482429,1
1701,158,128,0.5091358,0.24482429,1
1702,135,59,0.5091358,0.24482429,1
1703,131,189,0.5091358,0.24482429,1
1704,224,187,0.50911236,0.24478824,1
1705,74,132,0.50911236,0.24478824,1
1706,219,66,0.50911236,0.24478824,1
1707,135,66,0.50911236,0.24478824,1
1708,55,60,0.50911236,0.24478824,1
1709,157,131,0.50911236,0.24478824,1
1710,227,61,0.50911236,0.24478824,1
1711,164,125,0.50911236,0.24478824,1
1712,75,126,0.5089717,0.2445719,1
1713,142,62,0.50890136,0.24446365,1
1714,223,192,0.50890136,0.24446365,1
1715,57,63,0.50890136,0.24446365,1
1716,240,130,0.50890136,0.24446365,1
1717,52,192,0.50890136,0.24446365,1
1718,210,65,0.508864,0.24440618,1
1719,40,190,0.508864,0.24440618,1
1720,51,190,0.5088551,0.24439247,1
1721,220,62,0.5088551,0.24439247,1
1722,219,188,0.5088551,0.24439247,1
1723,247,129,0.5088551,0.24439247,1
1724,135,190,0.5088551,0.24439247,1
1725,163,129,0.5088551,0.24439247,1
1726,220,64,0.5088551,0.24439247,1
1727,141,190,0.5088544,0.24439144,1
1728,51,59,0.5088544,0.24439144,1
1729,161,132,0.5088544,0.24439144,1
1730,243,127,0.5088544,0.24439144,1
1731,224,189,0.5088544,0.24439144,1
1732,55,62,0.5088544,0.24439144,1
1733,137,187,0.5088544,0.24439144,1
1734,139,60,0.5088192,0.24433725,1
1735,245,132,0.5088192,0.24433725,1
1736,73,131,0.5088192,0.24433725,1
1737,53,187,0.5088192,0.24433725,1
1738,156,130,0.5088192,0.24433725,1
1739,48,64,0.5087982,0.24430494,1
1740,48,63,0.5087982,0.24430494,1
1741,80,128,0.5087982,0.24430494,1
1742,135,193,0.50878394,0.24428302,1
1743,76,126,0.50878394,0.24428302,1
1744,215,63,0.50874126,0.24421738,1
1745,51,187,0.50873697,0.24421076,1
1746,134,66,0.50873697,0.24421076,1
1747,157,128,0.5087252,0.24419264,1
1748,141,191,0.5087252,0.24419264,1
1749,136,59,0.5087252,0.24419264,1
1750,216,65,0.50868434,0.24412975,1
1751,89,128,0.50855947,0.24393764,1
1752,160,126,0.50852525,0.24388504,1
1753,134,63,0.5085247,0.24388422,1
1754,77,128,0.5085247,0.24388422,1
1755,47,193,0.50848997,0.24383071,1
1756,130,193,0.50848997,0.24383071,1
1757,222,193,0.5084429,0.24375825,1
1758,50,66,0.5083839,0.24366757,1
1759,140,192,0.5083132,0.24355873,1
1760,50,187,0.5083132,0.24355873,1
1761,42,189,0.50825405,0.24346776,1
1762,52,193,0.50819516,0.24337718,1
1763,223,193,0.50819516,0.24337718,1
1764,51,186,0.50819516,0.24337718,1
1765,57,59,0.50819516,0.24337718,1
1766,56,60,0.50814795,0.24330452,1
1767,225,187,0.50814795,0.24330452,1
1768,156,131,0.50814795,0.24330452,1
1769,53,186,0.50814795,0.24330452,1
1770,73,132,0.50814795,0.24330452,1
1771,83,127,0.50811327,0.24325125,1
1772,45,192,0.5080675,0.24318077,1
1773,130,64,0.5080675,0.24318077,1
1774,222,66,0.50795877,0.24301349,1
1775,54,66,0.50795877,0.24301349,1
1776,228,62,0.50795877,0.24301349,1
1777,138,66,0.50795877,0.24301349,1
1778,46,192,0.5079414,0.24298684,1
1779,228,189,0.5079351,0.24297711,1
1780,155,132,0.5079351,0.24297711,1
1781,139,192,0.5078996,0.24292248,1
1782,217,65,0.50786114,0.24286333,1
1783,131,63,0.50786114,0.24286333,1
1784,131,64,0.50786114,0.24286333,1
1785,244,134,0.50785226,0.24284962,1
1786,54,185,0.50785226,0.24284962,1
1787,72,133,0.50785226,0.24284962,1
1788,226,186,0.50785226,0.24284962,1
1789,221,191,0.5078382,0.24282801,1
1790,137,63,0.5078382,0.24282801,1
1791,227,190,0.507793,0.24275848,1
1792,136,186,0.507793,0.24275848,1
1793,71,129,0.507793,0.24275848,1
1794,57,189,0.507793,0.24275848,1
1795,156,128,0.507793,0.24275848,1
1796,155,128,0.507793,0.24275848,1
1797,47,191,0.5077808,0.24273972,1
1798,132,62,0.50776935,0.24272203,1
1799,41,63,0.50776356,0.24271317,1
1800,172,126,0.5077635,0.24271314,1
1801,126,190,0.5077635,0.24271314,1
1802,48,60,0.5077219,0.24264908,1
1803,219,60,0.5077219,0.24264908,1
1804,156,132,0.5076949,0.24260758,1
1805,56,59,0.5076949,0.24260756,1
1806,225,186,0.5076949,0.24260756,1
1807,81,131,0.50767446,0.24257608,1
1808,47,60,0.50767446,0.24257608,1
1809,165,131,0.50767446,0.24257608,1
1810,47,66,0.5076626,0.24255784,1
1811,220,186,0.5076626,0.24255784,1
1812,48,188,0.5074243,0.24219124,1
1813,133,191,0.5073782,0.24212036,1
1814,157,126,0.5073775,0.24211921,1
1815,46,188,0.5073656,0.24210092,1
1816,217,194,0.5073656,0.24210092,1
1817,82,125,0.5073656,0.24210092,1
1818,218,66,0.5073418,0.24206431,1
1819,245,125,0.5073418,0.24206431,1
1820,221,194,0.5073418,0.24206431,1
1821,243,126,0.5073418,0.24206431,1
1822,46,66,0.5073418,0.24206431,1
1823,144,62,0.5072585,0.24193613,1
1824,143,60,0.5072585,0.24193613,1
1825,238,130,0.5072585,0.24193613,1
1826,57,187,0.5072585,0.24193613,1
1827,129,64,0.50720525,0.24185424,1
1828,44,192,0.50720525,0.24185424,1
1829,46,191,0.5071937,0.24183649,1
1830,74,59,0.50716877,0.24179807,1
1831,160,125,0.5071274,0.24173449,1
1832,47,192,0.5070898,0.24167663,1
1833,73,126,0.5070797,0.24166113,1
1834,143,63,0.5070797,0.24166113,1
1835,226,192,0.5070797,0.24166113,1
1836,239,129,0.5070797,0.24166113,1
1837,217,64,0.50707823,0.24165885,1
1838,144,61,0.5070678,0.24164279,1
1839,227,63,0.5070678,0.24164279,1
1840,58,188,0.5070678,0.24164279,1
1841,52,185,0.50704396,0.24160607,1
1842,246,134,0.50704396,0.24160607,1
1843,69,131,0.50700814,0.241551,1
1844,227,188,0.50700814,0.241551,1
1845,138,186,0.50700814,0.241551,1
1846,222,58,0.50700814,0.241551,1
1847,52,58,0.50700814,0.241551,1
1848,141,60,0.50700814,0.241551,1
1849,80,132,0.50700814,0.241551,1
1850,55,187,0.50700814,0.241551,1
1851,58,61,0.50700814,0.241551,1
1852,71,131,0.50700814,0.241551,1
1853,160,133,0.50700814,0.241551,1
1854,218,193,0.50699735,0.24153437,1
1855,166,129,0.50699735,0.24153437,1
1856,132,192,0.50699735,0.24153437,1
1857,54,58,0.50690067,0.24138567,1
1858,140,186,0.50690067,0.24138567,1
1859,158,133,0.50690067,0.24138567,1
1860,223,57,0.50690067,0.24138567,1
1861,143,62,0.50682896,0.24127536,1
1862,239,130,0.50682896,0.24127536,1
1863,48,187,0.5067453,0.24114658,1
1864,137,66,0.5067453,0.24114658,1
1865,53,66,0.5067453,0.24114658,1
1866,221,66,0.5067453,0.24114658,1
1867,133,186,0.5067453,0.24114658,1
1868,83,125,0.5067453,0.24114658,1
1869,132,64,0.5066847,0.24105346,1
1870,163,127,0.5066847,0.24105346,1
1871,218,65,0.5066847,0.24105346,1
1872,165,128,0.5066847,0.24105346,1
1873,135,192,0.5066847,0.24105346,1
1874,247,127,0.5066847,0.24105346,1
1875,241,127,0.50666153,0.24101774,1
1876,132,61,0.5066268,0.24096428,1
1877,132,188,0.50661516,0.24094643,1
1878,164,126,0.50661516,0.24094643,1
1879,164,128,0.50661516,0.24094643,1
1880,134,191,0.50661516,0.24094643,1
1881,133,64,0.50661516,0.24094643,1
1882,218,189,0.50661516,0.24094643,1
1883,228,61,0.50660163,0.24092561,1
1884,132,187,0.50660163,0.24092561,1
1885,141,192,0.5065417,0.24083345,1
1886,158,126,0.5065417,0.24083345,1
1887,215,189,0.5065297,0.24081497,1
1888,219,59,0.50644577,0.24068587,1
1889,39,193,0.5064279,0.24065825,1
1890,134,186,0.5064218,0.24064896,1
1891,59,62,0.5064098,0.24063051,1
1892,216,192,0.50638294,0.24058913,1
1893,82,129,0.50638294,0.24058913,1
1894,130,191,0.50638294,0.24058913,1
1895,226,65,0.5063618,0.24055663,1
1896,138,194,0.5063618,0.24055663,1
1897,138,193,0.5063618,0.24055663,1
1898,79,132,0.5063618,0.24055663,1
1899,137,194,0.5063618,0.24055663,1
1900,43,192,0.50633645,0.2405176,1
1901,128,64,0.50633645,0.2405176,1
1902,220,67,0.50630176,0.24046426,1
1903,51,194,0.50630176,0.24046426,1
1904,49,193,0.5062783,0.24042815,1
1905,55,193,0.50622964,0.24035336,1
1906,78,125,0.50622964,0.24035336,1
1907,163,124,0.50622964,0.24035336,1
1908,76,133,0.50616956,0.2402609,1
1909,136,58,0.50616956,0.2402609,1
1910,168,130,0.50615025,0.24023114,1
1911,243,133,0.5061455,0.24022385,1
1912,55,186,0.5061455,0.24022385,1
1913,58,60,0.5061455,0.24022385,1
1914,154,130,0.5061455,0.24022385,1
1915,71,132,0.5061455,0.24022385,1
1916,49,186,0.5061455,0.24022385,1
1917,216,191,0.50603366,0.24005185,1
1918,168,126,0.50598705,0.23998007,1
1919,216,190,0.50598705,0.23998007,1
1920,77,126,0.50597537,0.2399621,1
1921,133,189,0.5059287,0.23989029,1
1922,218,61,0.5059287,0.23989029,1
1923,134,65,0.5059287,0.23989029,1
1924,162,124,0.5058806,0.23981626,1
1925,133,67,0.5058806,0.23981626,1
1926,226,64,0.50580823,0.23970494,1
1927,70,127,0.50580823,0.23970494,1
1928,163,133,0.50580823,0.23970494,1
1929,79,133,0.50580823,0.23970494,1
1930,214,64,0.5056833,0.23951283,1
1931,51,192,0.5056366,0.23944086,1
1932,222,192,0.5056366,0.23944086,1
1933,52,66,0.5056366,0.23944086,1
1934,226,185,0.5055787,0.23935188,1
1935,72,134,0.5055787,0.23935188,1
1936,140,57,0.5055787,0.23935188,1
1937,213,65,0.50556993,0.2393384,1
1938,57,58,0.50556666,0.2393333,1
1939,241,126,0.50556666,0.2393333,1
1940,80,130,0.5055429,0.23929676,1
1941,217,60,0.5055429,0.23929676,1
1942,164,130,0.5055429,0.23929676,1
1943,219,61,0.5055429,0.23929676,1
1944,69,128,0.5055424,0.23929606,1
1945,142,64,0.5055424,0.23929606,1
1946,74,125,0.5055424,0.23929606,1
1947,225,193,0.5055424,0.23929606,1
1948,217,59,0.5055424,0.23929606,1
1949,228,60,0.5054947,0.23922269,1
1950,154,131,0.50545776,0.23916577,1
1951,245,134,0.5054469,0.23914912,1
1952,139,58,0.5054469,0.23914912,1
1953,169,126,0.50540227,0.23908044,1
1954,69,127,0.5053972,0.23907264,1
1955,240,127,0.5053972,0.23907264,1
1956,220,58,0.505276,0.23888619,1
1957,57,186,0.505276,0.23888619,1
1958,238,131,0.505276,0.23888619,1
1959,226,58,0.5052639,0.23886758,1
1960,153,133,0.5052639,0.23886758,1
1961,54,57,0.5052639,0.23886758,1
1962,59,186,0.50523967,0.23883024,1
1963,218,194,0.5052145,0.23879158,1
1964,50,67,0.50520325,0.23877427,1
1965,132,67,0.50520325,0.23877427,1
1966,131,60,0.5051547,0.23869959,1
1967,168,129,0.50509703,0.23861079,1
1968,123,66,0.5050875,0.2385962,1
1969,167,127,0.50504994,0.23853843,1
1970,170,126,0.5050382,0.23852032,1
1971,43,190,0.5050294,0.23850678,1
1972,221,67,0.5049603,0.23840052,1
1973,137,67,0.5049603,0.23840052,1
1974,216,193,0.5049323,0.23835738,1
1975,45,189,0.5049323,0.23835738,1
1976,46,63,0.5049323,0.23835738,1
1977,130,192,0.5049323,0.23835738,1
1978,247,125,0.5048616,0.23824863,1
1979,219,195,0.50478995,0.23813842,1
1980,215,192,0.5047437,0.23806728,1
1981,83,129,0.5047437,0.23806728,1
1982,58,63,0.5046315,0.23789464,1
1983,59,63,0.5046315,0.23789464,1
1984,52,67,0.5046315,0.23789464,1
1985,155,133,0.5046315,0.23789464,1
1986,54,194,0.5045949,0.23783836,1
1987,131,65,0.5045785,0.23781304,1
1988,218,186,0.5045339,0.23774448,1
1989,216,188,0.5045194,0.23772216,1
1990,217,191,0.5045076,0.237704,1
1991,217,189,0.5045076,0.237704,1
1992,46,65,0.5045076,0.237704,1
1993,216,62,0.5045076,0.237704,1
1994,165,130,0.5045076,0.237704,1
1995,132,66,0.5045076,0.237704,1
1996,130,61,0.5045076,0.237704,1
1997,133,66,0.5044603,0.23763123,1
1998,166,131,0.5044485,0.23761305,1
1999,48,66,0.5044485,0.23761305,1
2000,122,65,0.5044248,0.23757666,1
2001,162,134,0.5043628,0.23748133,1
2002,60,189,0.50435066,0.23746252,1
2003,244,135,0.50435066,0.23746252,1
2004,67,131,0.50435066,0.23746252,1
2005,52,57,0.50435066,0.23746252,1
2006,229,187,0.50435066,0.23746252,1
2007,59,185,0.50435066,0.23746252,1
2008,68,129,0.50435066,0.23746252,1
2009,69,132,0.50435066,0.23746252,1
2010,59,57,0.50435066,0.23746252,1
2011,43,64,0.5042828,0.23735814,1
2012,170,127,0.5042709,0.2373399,1
2013,211,65,0.5042709,0.2373399,1
2014,219,194,0.5041643,0.23717584,1
2015,129,192,0.5041643,0.23717584,1
2016,44,189,0.5041643,0.23717584,1
2017,214,191,0.5041524,0.2371576,1
2018,81,133,0.50410575,0.23708579,1
2019,213,190,0.5040694,0.23702985,1
2020,213,191,0.5040694,0.23702985,1
2021,132,59,0.50405675,0.23701037,1
2022,49,195,0.5040445,0.23699151,1
2023,223,56,0.5040199,0.23695377,1
2024,50,58,0.5040199,0.23695377,1
2025,70,126,0.5040199,0.23695377,1
2026,57,192,0.5040199,0.23695377,1
2027,45,63,0.50397444,0.23688376,1
2028,215,193,0.50397444,0.23688376,1
2029,83,128,0.50397444,0.23688376,1
2030,131,66,0.5038675,0.23671922,1
2031,215,60,0.5038675,0.23671922,1
2032,46,61,0.5038675,0.23671922,1
2033,215,62,0.5038675,0.23671922,1
2034,82,130,0.5038675,0.23671922,1
2035,81,130,0.5037723,0.23657283,1
2036,216,60,0.5037723,0.23657283,1
2037,41,190,0.5037723,0.23657283,1
2038,42,191,0.5037723,0.23657283,1
2039,42,192,0.5037723,0.23657283,1
2040,245,131,0.5037629,0.23655832,1
2041,53,188,0.5037629,0.2365583,1
2042,141,61,0.5037629,0.23655832,1
2043,139,61,0.5037629,0.23655832,1
2044,243,131,0.5037629,0.23655832,1
2045,73,130,0.5037629,0.23655832,1
2046,52,59,0.5037629,0.23655832,1
2047,55,188,0.5037629,0.2365583,1
2048,224,60,0.5037629,0.2365583,1
2049,229,64,0.5037497,0.23653807,1
2050,246,124,0.50373745,0.23651917,1
2051,130,60,0.50373745,0.23651917,1
2052,220,195,0.50373745,0.23651917,1
2053,230,62,0.50373745,0.23651917,1
2054,131,195,0.50371283,0.2364813,1
2055,219,68,0.50371283,0.2364813,1
2056,78,124,0.50371283,0.2364813,1
2057,164,123,0.50371283,0.2364813,1
2058,216,59,0.50371283,0.2364813,1
2059,47,68,0.50371283,0.2364813,1
2060,79,124,0.50371283,0.2364813,1
2061,48,195,0.50371283,0.2364813,1
2062,49,67,0.50371283,0.2364813,1
2063,129,193,0.503689,0.23644465,1
2064,215,66,0.5036771,0.23642634,1
2065,215,190,0.5036771,0.23642634,1
2066,167,132,0.50367594,0.23642452,1
2067,142,65,0.5036267,0.23634878,1
2068,141,65,0.5036267,0.23634878,1
2069,224,194,0.5036267,0.23634878,1
2070,55,191,0.5036007,0.23630877,1
2071,128,65,0.503558,0.23624304,1
2072,84,129,0.503558,0.23624304,1
2073,42,190,0.50350904,0.23616777,1
2074,229,63,0.50349116,0.23614028,1
2075,153,129,0.50349116,0.23614028,1
2076,87,127,0.50345063,0.23607789,1
2077,130,194,0.50345063,0.23607789,1
2078,82,131,0.5034387,0.23605955,1
2079,242,125,0.50340486,0.23600747,1
2080,229,191,0.50336784,0.23595053,1
2081,159,124,0.50336784,0.23595053,1
2082,57,65,0.50336784,0.23595053,1
2083,140,194,0.50336784,0.23595053,1
2084,228,65,0.50336784,0.23595053,1
2085,241,131,0.50333375,0.23589809,1
2086,223,186,0.50333375,0.23589809,1
2087,54,59,0.50333375,0.23589809,1
2088,226,60,0.50333375,0.23589809,1
2089,158,132,0.50333375,0.23589809,1
2090,169,129,0.50331926,0.23587582,1
2091,128,62,0.50327516,0.2358079,1
2092,171,128,0.50325954,0.23578392,1
2093,46,193,0.50325954,0.23578392,1
2094,215,194,0.50325954,0.23578392,1
2095,212,66,0.50325954,0.23578392,1
2096,221,185,0.50325674,0.23577958,1
2097,230,189,0.50325674,0.23577958,1
2098,221,57,0.50325674,0.23577958,1
2099,170,128,0.5032517,0.23577185,1
2100,218,58,0.50318253,0.2356655,1
2101,224,66,0.50318253,0.2356655,1
2102,164,134,0.50318253,0.2356655,1
2103,134,58,0.50318253,0.2356655,1
2104,71,126,0.50318253,0.2356655,1
2105,227,62,0.50313604,0.2355939,1
2106,157,130,0.50313604,0.2355939,1
2107,224,188,0.50313604,0.2355939,1
2108,55,61,0.50313604,0.23559391,1
2109,74,131,0.50313604,0.2355939,1
2110,138,60,0.50313604,0.23559391,1
2111,133,58,0.50313306,0.23558939,1
2112,213,66,0.50308007,0.23550782,1
2113,229,59,0.50305885,0.23547518,1
2114,152,129,0.50305885,0.23547518,1
2115,230,63,0.50305885,0.23547518,1
2116,217,186,0.50305885,0.23547518,1
2117,170,125,0.5030322,0.23543413,1
2118,211,64,0.5030322,0.23543413,1
2119,134,67,0.5030322,0.23543413,1
2120,41,192,0.50302017,0.2354157,1
2121,126,64,0.50302017,0.2354157,1
2122,171,126,0.50297225,0.23534197,1
2123,231,188,0.5028234,0.23511298,1
2124,152,130,0.5028234,0.23511298,1
2125,145,58,0.5027862,0.23505571,1
2126,43,63,0.5027803,0.2350467,1
2127,44,65,0.5027803,0.2350467,1
2128,128,66,0.5027803,0.2350467,1
2129,157,134,0.502724,0.23496002,1
2130,82,132,0.5027203,0.23495434,1
2131,136,195,0.5026993,0.23492204,1
2132,135,68,0.5026993,0.23492204,1
2133,220,194,0.50267226,0.23488039,1
2134,246,125,0.50267226,0.23488039,1
2135,47,194,0.50267226,0.23488039,1
2136,214,189,0.5026602,0.23486191,1
2137,56,66,0.5026372,0.23482646,1
2138,139,195,0.5026372,0.23482646,1
2139,155,126,0.5026372,0.23482646,1
2140,60,192,0.5026372,0.23482646,1
2141,228,192,0.5026372,0.23482646,1
2142,68,126,0.5026372,0.23482646,1
2143,227,66,0.5026372,0.23482646,1
2144,239,126,0.5026372,0.23482646,1
2145,129,67,0.50257605,0.2347324,1
2146,44,193,0.50257605,0.2347324,1
2147,214,60,0.50257605,0.2347324,1
2148,214,62,0.50257605,0.2347324,1
2149,214,192,0.50257605,0.2347324,1
2150,45,61,0.50257605,0.2347324,1
2151,45,193,0.50257605,0.2347324,1
2152,44,60,0.50257605,0.2347324,1
2153,130,66,0.50257605,0.2347324,1
2154,130,67,0.50257605,0.2347324,1
2155,83,130,0.50257605,0.2347324,1
2156,129,65,0.50257605,0.2347324,1
2157,167,125,0.50257605,0.2347324,1
2158,44,62,0.50257605,0.2347324,1
2159,129,66,0.50257605,0.2347324,1
2160,84,130,0.50257605,0.2347324,1
2161,169,125,0.50257605,0.2347324,1
2162,214,194,0.50257605,0.2347324,1
2163,168,125,0.50257605,0.2347324,1
2164,43,193,0.50257605,0.2347324,1
2165,141,66,0.5025004,0.23461604,1
2166,171,127,0.50249183,0.23460281,1
2167,83,132,0.5024798,0.2345843,1
2168,45,59,0.5024798,0.2345843,1
2169,45,66,0.50243163,0.23451021,1
2170,166,125,0.50243163,0.23451021,1
2171,131,67,0.50243163,0.23451021,1
2172,243,124,0.50238836,0.23444366,1
2173,50,185,0.50238836,0.23444366,1
2174,56,194,0.50238836,0.23444366,1
2175,237,129,0.50238836,0.23444366,1
2176,145,63,0.50238836,0.23444366,1
2177,161,124,0.50235933,0.23439898,1
2178,48,67,0.50227493,0.23426914,1
2179,49,194,0.50227493,0.23426914,1
2180,42,62,0.50223875,0.23421349,1
2181,215,188,0.50217843,0.23412064,1
2182,44,66,0.5020576,0.23393482,1
2183,128,67,0.5020576,0.23393482,1
2184,57,61,0.5019659,0.23379372,1
2185,155,130,0.5019659,0.23379372,1
2186,72,131,0.5019659,0.23379372,1
2187,244,132,0.5019659,0.23379372,1
2188,140,60,0.5019659,0.23379372,1
2189,226,188,0.5019659,0.23379372,1
2190,54,187,0.5019659,0.23379372,1
2191,43,65,0.5019488,0.23376738,1
2192,43,189,0.5019488,0.23376738,1
2193,127,66,0.5019488,0.23376738,1
2194,127,190,0.5019488,0.23376738,1
2195,128,192,0.5019488,0.23376738,1
2196,85,128,0.5019488,0.23376738,1
2197,48,68,0.501889,0.23367535,1
2198,132,195,0.501889,0.23367535,1
2199,82,133,0.5018765,0.23365611,1
2200,231,60,0.5018765,0.23365611,1
2201,218,196,0.5018765,0.23365611,1
2202,126,192,0.50175506,0.23346934,1
2203,45,68,0.50175506,0.23346934,1
2204,45,60,0.50175506,0.23346934,1
2205,127,63,0.50175506,0.23346934,1
2206,45,188,0.5017066,0.23339474,1
2207,221,186,0.5015771,0.23319551,1
2208,247,123,0.5015756,0.23319326,1
2209,166,132,0.5015731,0.23318943,1
2210,165,124,0.5015731,0.23318943,1
2211,57,193,0.5015631,0.23317397,1
2212,163,123,0.5015631,0.23317397,1
2213,227,189,0.5015535,0.2331592,1
2214,156,129,0.5015535,0.2331592,1
2215,58,62,0.5015535,0.2331592,1
2216,67,127,0.501538,0.23313534,1
2217,61,191,0.501538,0.23313534,1
2218,238,127,0.501538,0.23313534,1
2219,125,191,0.5015124,0.233096,1
2220,213,193,0.5014638,0.23302126,1
2221,85,130,0.5014638,0.23302126,1
2222,213,62,0.5014638,0.23302126,1
2223,210,192,0.5014638,0.23302126,1
2224,42,61,0.5014638,0.23302126,1
2225,215,187,0.5014517,0.23300256,1
2226,146,61,0.50145,0.23300004,1
2227,74,126,0.50142354,0.23295929,1
2228,240,129,0.50142354,0.23295929,1
2229,57,64,0.50142354,0.23295929,1
2230,58,58,0.5013922,0.23291108,1
2231,144,59,0.5013922,0.23291108,1
2232,58,186,0.5013922,0.23291108,1
2233,129,194,0.50134224,0.23283422,1
2234,169,131,0.50134224,0.23283422,1
2235,155,131,0.5012816,0.23274094,1
2236,130,195,0.5012814,0.2327406,1
2237,44,67,0.5012692,0.2327219,1
2238,46,195,0.5012692,0.2327219,1
2239,43,59,0.5012692,0.2327219,1
2240,84,132,0.5012692,0.2327219,1
2241,240,133,0.5012307,0.2326627,1
2242,46,58,0.50122356,0.23265164,1
2243,212,63,0.50121903,0.23264474,1
2244,127,191,0.5012071,0.2326264,1
2245,42,64,0.5012071,0.2326264,1
2246,85,127,0.5012071,0.2326264,1
2247,45,186,0.5011858,0.2325935,1
2248,160,123,0.50113535,0.23251598,1
2249,143,61,0.50112766,0.2325041,1
2250,224,184,0.50098187,0.23227984,1
2251,42,193,0.5009767,0.2322718,1
2252,212,189,0.5009644,0.232253,1
2253,217,58,0.5009461,0.23222482,1
2254,165,134,0.5009461,0.23222482,1
2255,81,134,0.5009461,0.23222482,1
2256,136,68,0.5009335,0.23220539,1
2257,212,193,0.50090337,0.23215908,1
2258,212,62,0.50090337,0.23215908,1
2259,83,124,0.50090337,0.23215908,1
2260,54,186,0.5008904,0.23213905,1
2261,226,187,0.5008904,0.23213905,1
2262,135,196,0.50087035,0.23210819,1
2263,80,124,0.50084233,0.2320651,1
2264,165,123,0.50084233,0.2320651,1
2265,40,192,0.5007567,0.2319334,1
2266,75,135,0.5007565,0.23193313,1
2267,127,62,0.500741,0.23190922,1
2268,211,63,0.500741,0.23190922,1
2269,236,130,0.50062996,0.23173839,1
2270,245,124,0.5006099,0.23170747,1
2271,172,128,0.5005976,0.23168859,1
2272,232,63,0.5005539,0.23162143,1
2273,231,187,0.5005539,0.23162143,1
2274,61,63,0.5005539,0.23162143,1
2275,66,129,0.5005539,0.23162143,1
2276,236,131,0.5005539,0.23162143,1
2277,88,128,0.5005492,0.23161413,1
2278,46,194,0.5005363,0.23159434,1
2279,44,68,0.5005363,0.23159434,1
2280,84,131,0.5005363,0.23159434,1
2281,240,134,0.5004574,0.23147294,1
2282,41,194,0.5004505,0.23146228,1
2283,41,65,0.5004505,0.23146228,1
2284,71,134,0.5004324,0.23143442,1
2285,141,57,0.5004324,0.23143442,1
2286,152,133,0.5004324,0.23143442,1
2287,127,194,0.50042593,0.23142456,1
2288,87,129,0.500369,0.23133698,1
2289,125,65,0.500369,0.23133698,1
2290,210,190,0.500369,0.23133698,1
2291,52,196,0.5003128,0.23125048,1
2292,84,125,0.50030893,0.2312445,1
2293,71,135,0.5002945,0.23122235,1
2294,157,135,0.5002945,0.23122235,1
2295,227,184,0.5002945,0.23122235,1
2296,41,64,0.5002488,0.23115197,1
2297,86,127,0.5002488,0.23115197,1
2298,126,191,0.5002488,0.23115197,1
2299,227,59,0.5002472,0.2311495,1
2300,224,185,0.5002472,0.2311495,1
2301,157,133,0.5002472,0.2311495,1
2302,43,195,0.50024176,0.23114118,1
2303,69,130,0.5001874,0.2310576,1
2304,229,189,0.5001874,0.2310576,1
2305,172,130,0.5001434,0.23098984,1
2306,210,63,0.5001434,0.23098984,1
2307,50,195,0.5001434,0.23098984,1
2308,228,63,0.499996,0.23076314,1
2309,56,192,0.499996,0.23076314,1
2310,154,129,0.499996,0.23076314,1
2311,41,189,0.49999565,0.23076259,1
2312,140,67,0.4999947,0.23076107,1
2313,52,68,0.4999947,0.23076107,1
2314,224,67,0.4999947,0.23076107,1
2315,71,125,0.4999947,0.23076107,1
2316,155,125,0.4999947,0.23076107,1
2317,86,130,0.49998334,0.23074362,1
