rank,row,col,utility,suitability,basis_match,block_row,block_col
737,155,209,0.6955279,0.5315814,1,9,13
738,155,174,0.6953597,0.53132266,1,9,10
739,189,183,0.69407874,0.52935195,1,11,11
740,146,180,0.69294035,0.5276005,1,9,11
741,176,211,0.6926962,0.52722496,1,11,13
742,89,70,0.6925082,0.5269358,1,5,4
743,99,81,0.6924236,0.5268055,1,6,5
744,147,171,0.6923131,0.5266355,1,9,10
745,176,202,0.69225806,0.5265509,1,11,12
746,146,185,0.6921227,0.52634263,1,9,11
747,84,59,0.6920086,0.5261671,1,5,3
748,197,198,0.69196653,0.52610236,1,12,12
749,184,193,0.6913448,0.5251459,1,11,12
750,151,191,0.6913223,0.5251113,1,9,11
751,171,166,0.69109964,0.5247687,1,10,10
752,174,180,0.6905128,0.5238658,1,10,11
753,158,185,0.69032,0.5235693,1,9,11
754,162,208,0.68972194,0.5226492,1,10,13
755,196,198,0.6895791,0.5224294,1,12,12
756,154,162,0.68925315,0.52192795,1,9,10
757,201,196,0.68916994,0.5217999,1,12,12
758,190,158,0.68903077,0.5215858,1,11,9
759,152,178,0.6890131,0.5215587,1,9,11
760,72,69,0.6889293,0.5214298,1,4,4
761,177,174,0.6888394,0.5212914,1,11,10
762,148,198,0.6888046,0.52123797,1,9,12
763,165,203,0.6885622,0.52086496,1,10,12
764,167,181,0.68852323,0.520805,1,10,11
765,151,173,0.6885128,0.52078897,1,9,10
766,192,207,0.6884004,0.52061605,1,12,12
767,191,171,0.68829906,0.5204601,1,11,10
768,182,158,0.6878299,0.5197384,1,11,9
769,186,170,0.6875024,0.5192345,1,11,10
770,177,188,0.6874677,0.5191811,1,11,11
771,192,172,0.68725276,0.5188504,1,12,10
772,180,156,0.68675745,0.51808846,1,11,9
773,192,201,0.6866572,0.51793414,1,12,12
774,155,173,0.6865708,0.5178013,1,9,10
775,170,175,0.6865475,0.51776546,1,10,10
776,177,177,0.68649995,0.5176922,1,11,11
777,156,171,0.68649775,0.5176889,1,9,10
778,194,192,0.68649775,0.5176889,1,12,12
779,167,193,0.6863526,0.5174656,1,10,12
780,168,158,0.6862422,0.5172958,1,10,9
781,158,158,0.6861794,0.51719916,1,9,9
782,147,193,0.686108,0.5170893,1,9,12
783,80,64,0.6859908,0.516909,1,5,4
784,189,200,0.6859096,0.51678413,1,11,12
785,97,70,0.6858685,0.5167208,1,6,4
786,71,72,0.6857197,0.51649195,1,4,4
787,192,171,0.6857119,0.5164799,1,12,10
788,187,201,0.6856093,0.516322,1,11,12
789,175,161,0.6855804,0.51627755,1,10,10
790,155,191,0.68546236,0.516096,1,9,11
791,198,181,0.6854511,0.51607865,1,12,11
792,164,156,0.6853713,0.51595587,1,10,9
793,144,185,0.685133,0.5155892,1,9,11
794,161,192,0.6850917,0.5155257,1,10,12
795,160,183,0.68506956,0.5154917,1,10,11
796,156,173,0.684559,0.51470613,1,9,10
797,202,195,0.68417054,0.51410854,1,12,12
798,153,173,0.6841457,0.51407033,1,9,10
799,87,59,0.68412006,0.5140309,1,5,3
800,198,173,0.6840435,0.5139132,1,12,10
801,203,193,0.6837853,0.5135159,1,12,12
802,173,210,0.6832632,0.51271266,1,10,13
803,156,165,0.68314743,0.51253456,1,9,10
804,170,166,0.6826385,0.5117516,1,10,10
805,166,211,0.6824331,0.51143557,1,10,13
806,161,190,0.68226945,0.5111838,1,10,11
807,201,197,0.6821727,0.51103497,1,12,12
808,165,204,0.68213797,0.51098156,1,10,12
809,163,183,0.68200827,0.51078194,1,10,11
810,154,173,0.6819732,0.51072806,1,9,10
811,101,71,0.68180525,0.5104697,1,6,4
812,180,207,0.6816049,0.51016146,1,11,12
813,187,207,0.6814964,0.50999445,1,11,12
814,172,202,0.6814867,0.50997955,1,10,12
815,79,92,0.6814404,0.5099084,1,4,5
816,84,74,0.6812885,0.50967455,1,5,4
817,192,190,0.681139,0.50944465,1,12,11
818,79,62,0.6807123,0.50878817,1,4,3
819,170,208,0.68041015,0.5083233,1,10,13
820,179,157,0.6801132,0.5078665,1,11,9
821,99,91,0.6799947,0.50768423,1,6,5
822,170,185,0.67955744,0.50701153,1,10,11
823,154,208,0.6791891,0.5064448,1,9,13
824,163,166,0.67785645,0.50439453,1,10,10
825,164,157,0.6778245,0.5043454,1,10,9
826,194,164,0.6778121,0.5043263,1,12,10
827,192,185,0.677804,0.5043138,1,12,11
828,153,189,0.6777935,0.5042978,1,9,11
829,84,91,0.6775892,0.5039833,1,5,5
830,196,200,0.6771395,0.50329155,1,12,12
831,172,189,0.67702365,0.5031134,1,10,11
832,175,172,0.6769079,0.50293523,1,10,10
833,153,199,0.67679095,0.5027554,1,9,12
834,85,59,0.6765864,0.5024406,1,5,3
835,105,79,0.67644835,0.50222826,1,6,4
836,78,62,0.6762444,0.50191444,1,4,3
837,105,80,0.6761411,0.50175554,1,6,5
838,172,203,0.67540884,0.50062895,1,10,12
839,190,161,0.67495215,0.49992642,1,11,10
840,184,182,0.6746839,0.49951372,1,11,11
841,200,173,0.67464983,0.4994613,1,12,10
842,161,165,0.67449117,0.49921715,1,10,10
843,96,58,0.67438066,0.4990472,1,6,3
844,198,192,0.67388463,0.498284,1,12,12
845,162,206,0.67345107,0.49761704,1,10,12
846,183,203,0.67333806,0.49744317,1,11,12
847,99,58,0.6723242,0.49588332,1,6,3
848,146,194,0.6721681,0.4956432,1,9,12
849,100,79,0.67215323,0.49562034,1,6,4
850,180,208,0.6721108,0.49555513,1,11,13
851,175,171,0.6720643,0.49548355,1,10,10
852,150,165,0.67149425,0.49460655,1,9,10
853,169,169,0.6706923,0.49337277,1,10,10
854,159,171,0.67064625,0.49330196,1,9,10
855,176,210,0.67061096,0.49324766,1,11,13
856,82,77,0.6701931,0.49260476,1,5,4
857,174,161,0.67015177,0.4925412,1,10,10
858,153,200,0.66993254,0.49220392,1,9,12
859,199,201,0.66991335,0.49217442,1,12,12
860,169,175,0.66925645,0.49116385,1,10,10
861,163,197,0.66920614,0.4910864,1,10,12
862,170,161,0.66893345,0.49066687,1,10,10
863,174,178,0.66892666,0.4906564,1,10,11
864,196,173,0.6680367,0.4892872,1,12,10
865,74,76,0.6677662,0.48887116,1,4,4
866,169,197,0.66760075,0.48861656,1,10,12
867,73,69,0.66755223,0.48854193,1,4,4
868,203,183,0.66751724,0.48848808,1,12,11
869,182,204,0.66746557,0.4884086,1,11,12
870,173,201,0.66735643,0.4882407,1,10,12
871,163,195,0.66684914,0.48746026,1,10,12
872,194,206,0.66683227,0.4874343,1,12,12
873,193,185,0.66675496,0.48731542,1,12,11
874,191,178,0.6665038,0.48692897,1,11,11
875,101,72,0.66633314,0.48666638,1,6,4
876,172,212,0.66614187,0.48637217,1,10,13
877,159,190,0.66576624,0.48579425,1,9,11
878,75,62,0.6656877,0.48567343,1,4,3
879,155,207,0.66563547,0.48559302,1,9,12
880,172,200,0.66552484,0.48542282,1,10,12
881,160,201,0.6654459,0.4853015,1,10,12
882,162,190,0.6654377,0.48528883,1,10,11
