split_index,feature,importance
8,coarse_hist_bin_13,0.015141390793883271
8,coarse_hist_bin_14,0.013965675076587298
8,coarse_hist_bin_15,0.012244249926769066
9,mean_intensity,0.018652163699560735
9,std_intensity,0.014009856124493946
9,median_intensity,0.006692641993847815
9,mad_intensity,0.007320870915075638
9,lsb_mean,0.25862089478935735
9,lsb_h_agreement,0.023579511521045995
9,lsb_v_agreement,0.028907195989619078
9,pair_balance_mean,0.02822422693035227
9,pair_balance_std,0.02574028396005796
9,pair_balance_max,0.01983864947815685
9,pair_mass_std,0.02268194316696686
9,residual_mean,0.005745701303557112
9,residual_std,0.01886648069375068
9,residual_mean_abs,0.011306639722263001
9,residual_skew,0.020314863963128222
9,residual_excess_kurtosis,0.022650170890996135
9,lap_mean,0.0055169376997119225
9,lap_std,0.012407382734649355
9,lap_mean_abs,0.02099201551333786
9,lap_skew,0.025657955508341497
9,lap_excess_kurtosis,0.018698324882017444
9,grad_mean,0.016010857067534957
9,grad_std,0.014738740739940161
9,grad_skew,0.018524864487424603
9,grad_excess_kurtosis,0.017339877784547826
9,coarse_hist_bin_00,0.020476427451243485
9,coarse_hist_bin_01,0.017921410976209425
9,coarse_hist_bin_02,0.024073752690602416
9,coarse_hist_bin_03,0.01489996108310977
9,coarse_hist_bin_04,0.02428878626480986
9,coarse_hist_bin_05,0.02370228804446858
9,coarse_hist_bin_06,0.0227244088112341
9,coarse_hist_bin_07,0.021438228107442992
9,coarse_hist_bin_08,0.02879388498247279
9,coarse_hist_bin_09,0.025425460680566597
9,coarse_hist_bin_10,0.02460275011001864
9,coarse_hist_bin_11,0.016508810061909088
9,coarse_hist_bin_12,0.012438199910590537
9,coarse_hist_bin_13,0.01732537546712967
9,coarse_hist_bin_14,0.014439653341894029
9,coarse_hist_bin_15,0.00790155045656287
10,mean_intensity,0.01738017823494761
10,std_intensity,0.019505925302335497
10,median_intensity,0.007080988343609502
10,mad_intensity,0.007441915065653323
10,lsb_mean,0.20550888471873582
10,lsb_h_agreement,0.02953272823366065
10,lsb_v_agreement,0.02997362373625314
10,pair_balance_mean,0.02741971570462835
10,pair_balance_std,0.030706038866647887
10,pair_balance_max,0.023733869029607425
10,pair_mass_std,0.019814124570409725
10,residual_mean,0.0058215943913119605
10,residual_std,0.015129567166969957
10,residual_mean_abs,0.015873516729409367
10,residual_skew,0.01699406906718506
10,residual_excess_kurtosis,0.02426996528562577
10,lap_mean,0.007676602808902388
10,lap_std,0.018229527751845546
10,lap_mean_abs,0.020952556467131064
10,lap_skew,0.02392107406636695
10,lap_excess_kurtosis,0.021278270692796964
10,grad_mean,0.015094510950819756
10,grad_std,0.015340241132780319
10,grad_skew,0.020301210872314117
10,grad_excess_kurtosis,0.023349091005492206
10,coarse_hist_bin_00,0.020948071094727398
10,coarse_hist_bin_01,0.02227927041159437
10,coarse_hist_bin_02,0.026706989207096195
10,coarse_hist_bin_03,0.020988136420885446
10,coarse_hist_bin_04,0.02804256941758277
